term_index	library	term_id	term_name	source_term	universe_targets	member_targets_n	member_targets	observed_es	observed_nes	pooled_null_es_mean	pooled_observed_z	pooled_marginal_p	bh_q_within_library	pooled_library_maxT_p	pooled_global_maxT_p	bank_A_observed_nes	bank_A_marginal_p	bank_A_bh_q_within_library	bank_A_library_maxT_p	bank_A_global_maxT_p	bank_B_observed_nes	bank_B_marginal_p	bank_B_bh_q_within_library	bank_B_library_maxT_p	bank_B_global_maxT_p	nondegenerate_null	direction	statement_eligible	global_familywise_supported	global_familywise_stable	peak_target_rank	peak_score	peak_score_tie_size	n_leading_edge	leading_edge_targets	n_leading_edge_tie_expanded	leading_edge_targets_tie_expanded	zero_weight_observed	zero_weight_null_draws_A	zero_weight_null_draws_B	status
20	KEGG_Legacy_v2026.1	hsa00380	Tryptophan Metabolism	KEGG_TRYPTOPHAN_METABOLISM	9554	19	ALDH3A2|ACAT1|HADHA|IL4I1|GCDH|OGDH|EHHADH|WARS2|ACAT2|CAT|ECHS1|ALDH1B1|CYP1B1|HADH|WARS1|CYP1A1|ALDH9A1|HAAO|ALDH7A1	0.15921343394542237	0.53703405184127417	0.29646804220243284	-0.97130717422622392	0.81820908954552274	0.91032534465991932	1	1	0.53949892282303691	0.81471852814718526	0.90644180615051073	1	1	0.53459160150468554	0.82171782821717831	0.91422910689063552	1	1	True	high_burden	False	False	False	1028	1.5109429191885502	1	2	WARS1|ACAT2	2	WARS1|ACAT2	False	0	0	NOT_SUPPORTED
21	KEGG_Legacy_v2026.1	hsa00410	Beta Alanine Metabolism	KEGG_BETA_ALANINE_METABOLISM	9554	16	ALDH3A2|HADHA|SMS|MLYCD|EHHADH|SRM|ACADM|ECHS1|GAD1|AOC2|ALDH1B1|ALDH9A1|ALDH7A1|ABAT|DPYD|HIBCH	0.032392943784786021	0.10897712307138652	0.29724535638151056	-1.6788038342893175	0.94845257737113142	0.9775462147138041	1	1	0.10938493059455816	0.94740525947405263	0.97646677050086395	1	1	0.10857234501954087	0.94950504949505055	0.97863097125870235	1	1	True	high_burden	False	False	False	980	1.5731412146150139	1	1	SRM	1	SRM	False	0	0	NOT_SUPPORTED
22	KEGG_Legacy_v2026.1	hsa00450	Selenoamino Acid Metabolism	KEGG_SELENOAMINO_ACID_METABOLISM	9554	16	TRMT11|BUD23|SEPHS1|AHCY|HEMK1|CTH|GGT7|SCLY|PAPSS1|AHCYL2|CBS|MARS1|AHCYL1|LCMT2|SEPHS2|LCMT1	0.47929521546098297	1.6204190950168804	0.29578472441784576	1.1571412217391013	0.13294335283235839	0.39183303992695107	1	1	1.6172826054710621	0.13148685131486851	0.38754019334908613	1	1	1.6235677737524412	0.13448655134486551	0.39638141449012987	1	1	True	high_burden	False	False	False	1080	1.4414312106012594	1	4	CTH|LCMT2|MARS1|SCLY	4	CTH|LCMT2|MARS1|SCLY	False	0	0	NOT_SUPPORTED
23	KEGG_Legacy_v2026.1	hsa00480	Glutathione Metabolism	KEGG_GLUTATHIONE_METABOLISM	9554	31	GCLC|LAP3|GGCT|MGST1|GCLM|RRM2B|GSTO2|GSTP1|MGST2|GSTZ1|GSS|SMS|GSR|ODC1|GPX7|SRM|TXNDC12|GGT7|GSTM3|IDH1|PGD|MGST3|GSTO1|G6PD|ANPEP|RRM1|GPX4|GSTA4|RRM2|IDH2|GSTK1	0.20142063202687183	0.73203223321238564	0.27515268165579992	-0.65723500700567195	0.73876306184690765	0.86918154092295397	1	1	0.73420356642312523	0.73702629737026293	0.86998852562296214	1	1	0.72987370513097061	0.74052594740525945	0.87036296370362964	1	1	True	high_burden	False	False	False	1906	0.52063237349688318	1	8	GSTA4|TXNDC12|SRM|LAP3|IDH1|ODC1|GGCT|GCLM	8	GSTA4|TXNDC12|SRM|LAP3|IDH1|ODC1|GGCT|GCLM	False	0	0	NOT_SUPPORTED
24	KEGG_Legacy_v2026.1	hsa00500	Starch And Sucrose Metabolism	KEGG_STARCH_AND_SUCROSE_METABOLISM	9554	18	PYGM|PGM1|PYGB|GPI|UGDH|GBE1|UXS1|ENPP3|HK1|HK2|AGL|PGM2L1|PGM2|UGP2|GUSB|GAA|ENPP1|GANC	0.2519722008007782	0.84739077509789651	0.29735065356555079	-0.30596928672682216	0.61881905904704759	0.82689198873389669	1	1	0.84868145215343493	0.61933806619338061	0.82578408825784078	1	1	0.84610401781149824	0.61833816618338167	0.83104649535046493	1	1	True	high_burden	False	False	False	1762	0.6610416603401823	1	4	UGDH|GUSB|GBE1|HK2	4	UGDH|GUSB|GBE1|HK2	False	0	0	NOT_SUPPORTED
25	KEGG_Legacy_v2026.1	hsa00510	N Glycan Biosynthesis	KEGG_N_GLYCAN_BIOSYNTHESIS	9554	38	DPM1|ALG1|FUT8|MGAT4A|ST6GAL1|B4GALT1|ALG9|ALG6|GANAB|ALG13|MAN1A1|MAN2A1|MOGS|B4GALT2|MAN1C1|RPN2|ALG2|ALG5|MGAT1|STT3A|DPM2|MGAT5|B4GALT3|ALG8|MGAT4B|STT3B|RPN1|RFT1|DOLPP1|MGAT2|ALG14|MAN1B1|DPM3|ALG12|MAN2A2|MAN1A2|ALG3|DDOST	0.34254421377967259	1.1708084706318809	0.29257066580224073	0.45012119270421291	0.34383280835958202	0.60529473526323685	1	1	1.1721315225119158	0.34066593340665935	0.60244080855072391	1	1	1.1694884021929066	0.34706529347065296	0.60404681181366393	1	1	True	high_burden	False	False	False	701	2.0617542536890174	1	4	MAN1A1|MGAT5|FUT8|B4GALT2	4	MAN1A1|MGAT5|FUT8|B4GALT2	False	0	0	NOT_SUPPORTED
26	KEGG_Legacy_v2026.1	hsa00511	Other Glycan Degradation	KEGG_OTHER_GLYCAN_DEGRADATION	9554	13	FUCA2|MAN2B2|AGA|HEXB|MAN2B1|MANBA|NEU3|ENGASE|GLB1|GBA1|FUCA1|NEU1|HEXA	0.42277768382468034	1.3242753346882348	0.31925210169697227	0.6104277200542706	0.30293485325733716	0.57833017440037093	1	1	1.3231971234418143	0.30466953304669531	0.58164183581641826	1	1	1.3253553045351438	0.30126987301269875	0.57515157575151576	1	1	True	high_burden	False	False	False	124	4.5313365050972587	1	1	GBA1	1	GBA1	False	0	0	NOT_SUPPORTED
27	KEGG_Legacy_v2026.1	hsa00512	O Glycan Biosynthesis	KEGG_O_GLYCAN_BIOSYNTHESIS	9554	15	ST3GAL1|C1GALT1|GALNT7|GALNT3|GALNT12|GALNT6|GALNT2|ST3GAL2|B4GALT5|GALNT10|C1GALT1C1|GCNT4|GALNT11|GCNT1|GALNT4	0.22516465810673875	0.7467947779722226	0.30150807791951895	-0.46862641947464162	0.67086645667716616	0.84753657053989406	1	1	0.74491976749769662	0.67303269673032695	0.85014656429093938	1	1	0.74867925130680979	0.66873312668733131	0.84749419794862613	1	1	True	high_burden	False	False	False	883	1.7234053977554993	1	2	GALNT4|ST3GAL1	2	GALNT4|ST3GAL1	False	0	0	NOT_SUPPORTED
28	KEGG_Legacy_v2026.1	hsa00520	Amino Sugar And Nucleotide Sugar Metabolism	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	9554	38	HEXB|PGM1|NANS|CYB5R3|PMM1|GNPNAT1|RENBP|GFUS|GPI|GALK1|UGDH|CMAS|GMDS|GNPDA1|UXS1|UAP1|GALE|NAGK|NPL|PMM2|GMPPA|HK1|GALK2|FCSK|CYB5R1|HK2|GNE|AMDHD2|GNPDA2|PGM2|UGP2|NANP|GMPPB|MPI|GFPT1|HEXA|GALT|FPGT	0.335390753601854	1.1726605124837182	0.28600839717156479	0.4757300086304429	0.33268336583170843	0.59511918021120225	1	1	1.1718914983273256	0.33526647335266474	0.5991996545026349	1	1	1.1734305365818887	0.33016698330166983	0.59643067951269391	1	1	True	high_burden	False	False	False	1184	1.313095782188296	1	6	MPI|GNPDA1|UGDH|AMDHD2|GALT|FCSK	6	MPI|GNPDA1|UGDH|AMDHD2|GALT|FCSK	False	0	0	NOT_SUPPORTED
29	KEGG_Legacy_v2026.1	hsa00531	Glycosaminoglycan Degradation	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	9554	16	IDS|HEXB|HYAL2|NAGLU|ARSB|HS3ST3B1|IDUA|GNS|GALNS|HGSNAT|GUSB|GLB1|HPSE|SGSH|HYAL3|HEXA	0.26385446879834462	0.92497951092915753	0.28525439286033305	-0.15130011072156918	0.56362181890905449	0.80480681848260527	1	1	0.93168713753023635	0.5564443555644436	0.79899702337458578	1	1	0.91836777628386779	0.57084291570842915	0.80617820570884102	1	1	True	high_burden	False	False	False	1955	0.45816088339103256	1	5	HPSE|GUSB|IDUA|SGSH|IDS	5	HPSE|GUSB|IDUA|SGSH|IDS	False	0	0	NOT_SUPPORTED
30	KEGG_Legacy_v2026.1	hsa00532	Glycosaminoglycan Biosynthesis Chondroitin Sulfate	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	9554	16	XYLT2|B4GALT7|CHPF2|XYLT1|B3GAT1|DSE|CHPF|CHSY1|CHST12|CHST7|CSGALNACT1|B3GAT3|CHST14|CSGALNACT2|CHST11|B3GALT6	0.27197721641341371	0.8740315390949519	0.31117551741329896	-0.25490344126594083	0.60951952402379883	0.82689198873389669	1	1	0.87537222163525241	0.60683931606839314	0.82578408825784078	1	1	0.87269495693840959	0.61223877612238775	0.82948479345613824	1	1	True	high_burden	False	False	False	1255	1.212036996467847	1	3	CHPF2|XYLT2|CSGALNACT1	3	CHPF2|XYLT2|CSGALNACT1	False	0	0	NOT_SUPPORTED
31	KEGG_Legacy_v2026.1	hsa00533	Glycosaminoglycan Biosynthesis Keratan Sulfate	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	9554	11	ST3GAL1|FUT8|B4GALT1|B4GALT2|B4GALT4|ST3GAL3|ST3GAL2|B4GALT3|B3GNT2|B4GAT1|CHST2	0.61881353347725954	2.0826287374685708	0.29713098755634459	1.9413174604186743	0.020798960051997401	0.22038898055097245	0.90935453227338636	1	2.0679581332190362	0.021197880211978801	0.22089791020897911	0.91060893910608942	1	2.097508982721632	0.020497950204979503	0.21522847715228477	0.90740925907409264	1	True	high_burden	False	False	False	883	1.7234053977554993	1	4	B3GNT2|FUT8|B4GALT2|ST3GAL1	4	B3GNT2|FUT8|B4GALT2|ST3GAL1	False	0	0	NOT_SUPPORTED
32	KEGG_Legacy_v2026.1	hsa00534	Glycosaminoglycan Biosynthesis Heparan Sulfate	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	9554	15	EXTL3|XYLT2|B4GALT7|NDST1|XYLT1|B3GAT1|HS3ST3B1|HS6ST1|GLCE|B3GAT3|EXT2|HS2ST1|EXTL2|B3GALT6|EXT1	0.29337034457826328	0.88272953116947206	0.33234454520808387	-0.24157679828956857	0.60266986650667465	0.82689198873389669	1	1	0.88132251867704059	0.60173982601739828	0.82578408825784078	1	1	0.8841410433761332	0.60363963603639637	0.82735141120034339	1	1	True	high_burden	False	False	False	1410	1.040515960817457	1	3	XYLT2|HS2ST1|EXT1	3	XYLT2|HS2ST1|EXT1	False	0	0	NOT_SUPPORTED
33	KEGG_Legacy_v2026.1	hsa00561	Glycerolipid Metabolism	KEGG_GLYCEROLIPID_METABOLISM	9554	32	AGK|AGPAT4|DGAT2|DGKA|PLPP1|ALDH3A2|MGLL|DGKD|AKR1B1|GLA|DGKH|AKR1A1|ALDH1B1|GPAT3|PLPP2|ALDH9A1|MBOAT2|DGKQ|DGKZ|TKFC|DGKE|DGKI|GPAT4|AGPAT3|ALDH7A1|LIPC|GLYCTK|AGPAT2|MBOAT1|LCLAT1|DGAT1|AGPAT1	0.37981513046346393	1.3068426208200519	0.29063570808941597	0.75447369384655016	0.23568821558922054	0.50121038251884875	1	1	1.312222422871123	0.22877712228777122	0.49246720897530494	1	1	1.3015067504951949	0.24267573242675733	0.50961903809619036	1	1	True	high_burden	False	False	False	814	1.8569867424473918	1	5	PLPP1|AGK|DGKI|DGAT2|DGKD	5	PLPP1|AGK|DGKI|DGAT2|DGKD	False	0	0	NOT_SUPPORTED
34	KEGG_Legacy_v2026.1	hsa00562	Inositol Phosphate Metabolism	KEGG_INOSITOL_PHOSPHATE_METABOLISM	9554	38	PIK3C2A|INPP4A|PIK3CB|INPP5A|PIK3C3|SYNJ2|ITPK1|CDIPT|ISYNA1|PIK3CG|MINPP1|INPP4B|PIKFYVE|PIK3CA|PLCG1|INPP5K|PIK3C2B|IMPA1|PLCB2|IMPA2|PI4KB|PIP5K1A|ITPKB|INPP5E|PLCB3|PIP4K2A|IPMK|INPP1|SYNJ1|INPPL1|PIP4K2C|PIK3CD|PTEN|PIP5K1C|PLCG2|INPP5B|PI4KA|PIP4K2B	0.19144939244436252	0.69037666846915813	0.27731150426749296	-0.83468493075930295	0.79131043447827609	0.90435478226088706	1	1	0.69260337950450124	0.79352064793520649	0.904158232825366	1	1	0.68816422924531462	0.78912108789121083	0.90185267187566953	1	1	True	high_burden	False	False	False	1780	0.64280348415496835	1	7	PIKFYVE|PIK3C2A|PLCB2|IMPA2|PTEN|PIK3CG|INPP4A	7	PIKFYVE|PIK3C2A|PLCB2|IMPA2|PTEN|PIK3CG|INPP4A	False	0	0	NOT_SUPPORTED
35	KEGG_Legacy_v2026.1	hsa00563	Glycosylphosphatidylinositol Gpi Anchor Biosynthesis	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	9554	22	PIGQ|PIGV|PIGB|PIGS|PIGH|PIGU|PIGL|PIGT|PIGC|DPM2|PIGK|PIGM|PIGF|PIGX|PIGA|PIGO|PIGG|PIGP|PGAP1|PIGN|GPAA1|PIGW	0.075849769198489292	0.23944622254664083	0.31677162576124918	-1.6344803700674724	0.92785360731963407	0.96221855573887971	1	1	0.2392106811954873	0.9292070792920708	0.96362215630288828	1	1	0.23968222821159729	0.9265073492650735	0.96082243627489106	1	1	True	high_burden	False	False	False	8831	-0.97385700981649614	1	22	PIGV|PGAP1|PIGQ|PIGC|PIGX|PIGB|PIGG|PIGO|PIGM|PIGA|PIGW|PIGH|PIGU|PIGN|PIGS|PIGL|PIGK|DPM2|PIGT|PIGP|PIGF|GPAA1	22	PIGV|PGAP1|PIGQ|PIGC|PIGX|PIGB|PIGG|PIGO|PIGM|PIGA|PIGW|PIGH|PIGU|PIGN|PIGS|PIGL|PIGK|DPM2|PIGT|PIGP|PIGF|GPAA1	False	0	0	NOT_SUPPORTED
36	KEGG_Legacy_v2026.1	hsa00564	Glycerophospholipid Metabolism	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	9554	49	AGPAT4|DGKA|PLPP1|PLD1|DGKD|PGS1|LPCAT2|CRLS1|CHKB|CDS2|TAFAZZIN|DGKH|PLA2G15|CDIPT|CHPT1|LPCAT3|GPD2|PLA2G4A|GNPAT|LPGAT1|PLA2G12A|MBOAT7|PLD2|PEMT|GPAT3|ETNK1|PLPP2|MBOAT2|DGKQ|DGKZ|GPD1L|LPCAT1|DGKE|PTDSS1|DGKI|GPAT4|AGPAT3|PCYT1A|AGPAT2|ADPRM|MBOAT1|LCLAT1|PTDSS2|LPCAT4|PLA2G6|PCYT2|AGPAT1|LCAT|PISD	0.37107386620112254	1.3278951129361238	0.2794451629395916	0.9056685436669033	0.18849057547122644	0.42792454971846	1	1	1.3266079016257075	0.19388061193880612	0.43429257074292577	1	1	1.3291848246420679	0.18318168183181682	0.42433016972275378	1	1	True	high_burden	False	False	False	931	1.6617446645098235	1	8	PLPP1|CDS2|DGKI|MBOAT7|PTDSS1|DGKD|TAFAZZIN|PCYT1A	8	PLPP1|CDS2|DGKI|MBOAT7|PTDSS1|DGKD|TAFAZZIN|PCYT1A	False	0	0	NOT_SUPPORTED
37	KEGG_Legacy_v2026.1	hsa00565	Ether Lipid Metabolism	KEGG_ETHER_LIPID_METABOLISM	9554	18	PAFAH1B1|AGPS|PLPP1|PLD1|PAFAH1B3|LPCAT2|CHPT1|PLA2G4A|PLA2G12A|PLD2|ENPP2|PLPP2|LPCAT1|PAFAH2|ENPP6|PAFAH1B2|LPCAT4|PLA2G6	0.33014228539013168	1.1298075747926879	0.29221107448382133	0.2490780862692317	0.4191290435478226	0.68362795452460379	1	1	1.1266445008145907	0.41915808419158085	0.67936283294747446	1	1	1.1329884595449551	0.41915808419158085	0.68367532178820956	1	1	True	high_burden	False	False	False	79	5.1515330046272965	1	1	PLPP1	1	PLPP1	False	0	0	NOT_SUPPORTED
38	KEGG_Legacy_v2026.1	hsa00590	Arachidonic Acid Metabolism	KEGG_ARACHIDONIC_ACID_METABOLISM	9554	18	ALOX5|TBXAS1|LTA4H|GPX7|PLA2G4A|EPHX2|PLA2G12A|PTGIS|CYP2E1|GGT7|PTGES2|CYP2U1|CBR1|CBR3|HPGDS|GPX4|PLA2G6|AKR1C3	0.09896751038668207	0.31811197910754702	0.31110903356840647	-1.382347851729989	0.88915554222288884	0.9394851012166372	1	1	0.31962188381272283	0.88801119888011204	0.93827598372238252	1	1	0.31661627301054129	0.89031096890310968	0.94070592940705933	1	1	True	high_burden	False	False	False	625	2.2055356743302057	1	1	PTGES2	1	PTGES2	False	0	0	NOT_SUPPORTED
39	KEGG_Legacy_v2026.1	hsa00600	Sphingolipid Metabolism	KEGG_SPHINGOLIPID_METABOLISM	9554	27	GALC|SPHK2|PLPP1|ACER3|SPTLC1|ARSA|CERK|SPTLC2|GLA|ASAH1|B4GALT6|KDSR|SGPP1|SMPD2|SMPD4|PLPP2|DEGS1|UGCG|NEU3|SGPP2|SGPL1|SMPD1|GLB1|SPHK1|GBA1|SGMS1|NEU1	0.48880584179463943	1.6156054726346261	0.30255272718130011	1.4722493198906166	0.067446627668616574	0.30841534846334606	0.99980000999950003	1	1.6226139312100007	0.066293370662933712	0.30452339381446475	0.99960003999600044	1	1.6086572961122032	0.068693130686931309	0.31186446572734033	0.99990000999900008	1	True	high_burden	False	False	False	1248	1.2184063458235321	1	6	PLPP1|GBA1|DEGS1|KDSR|SMPD2|SGPL1	6	PLPP1|GBA1|DEGS1|KDSR|SMPD2|SGPL1	False	0	0	NOT_SUPPORTED
40	KEGG_Legacy_v2026.1	hsa00601	Glycosphingolipid Biosynthesis Lacto And Neolacto Series	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	9554	11	B4GALT1|ST3GAL4|B4GALT2|B4GALT4|ST3GAL3|B4GALT3|B3GNT2|B4GAT1|B3GNT5|FUT7|FUT4	0.49494194700327332	1.6222966633881011	0.30508720024709107	1.1132238256742208	0.1544922753862307	0.40266294377588813	1	1	1.6232603193280659	0.15338466153384661	0.40677778376008555	1	1	1.6213341509268611	0.1556844315568443	0.40115391445930038	1	1	True	high_burden	False	False	False	701	2.0617542536890174	1	2	B3GNT2|B4GALT2	2	B3GNT2|B4GALT2	False	0	0	NOT_SUPPORTED
41	KEGG_Legacy_v2026.1	hsa00604	Glycosphingolipid Biosynthesis Ganglio Series	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	9554	11	ST3GAL1|HEXB|ST3GAL5|B4GALNT1|ST6GALNAC4|ST3GAL2|ST6GALNAC6|SLC33A1|GLB1|HEXA|B3GALT4	0.17213898752445267	0.50922666581914011	0.33804001062581929	-0.98145523324543515	0.78666066696665171	0.90435478226088706	1	1	0.50953994549806425	0.78602139786021397	0.904158232825366	1	1	0.50891377113006731	0.78732126787321266	0.90185267187566953	1	1	True	high_burden	False	False	False	6522	-0.56489636089354578	1	10	ST3GAL1|SLC33A1|ST6GALNAC6|GLB1|ST3GAL5|B4GALNT1|ST6GALNAC4|B3GALT4|ST3GAL2|HEXB	10	ST3GAL1|SLC33A1|ST6GALNAC6|GLB1|ST3GAL5|B4GALNT1|ST6GALNAC4|B3GALT4|ST3GAL2|HEXB	False	0	0	NOT_SUPPORTED
42	KEGG_Legacy_v2026.1	hsa00620	Pyruvate Metabolism	KEGG_PYRUVATE_METABOLISM	9554	28	MDH1|HAGH|ME1|PKM|ALDH3A2|ACAT1|ME2|AKR1B1|DLD|PCK2|HAGHL|LDHB|ACYP1|ACAT2|GLO1|ACSS2|PDHA1|GRHPR|ALDH1B1|ALDH9A1|MDH2|DLAT|ME3|ACSS1|ALDH7A1|PDHB|ACYP2|ACACA	0.21381253480434012	0.74831045464696011	0.2857270448068418	-0.61522867697727179	0.72961351932403384	0.86918154092295397	1	1	0.75009486118479585	0.72672732726727329	0.86998852562296214	1	1	0.74653451783779989	0.73252674732526746	0.87036296370362964	1	1	True	high_burden	False	False	False	1975	0.43260053921354003	1	8	PKM|DLAT|ACAT2|MDH2|ME2|ACSS2|DLD|ACACA	8	PKM|DLAT|ACAT2|MDH2|ME2|ACSS2|DLD|ACACA	False	0	0	NOT_SUPPORTED
43	KEGG_Legacy_v2026.1	hsa00630	Glyoxylate And Dicarboxylate Metabolism	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	9554	11	MDH1|MTHFD2|ACO2|MTHFD1|MTHFD1L|ACO1|GRHPR|MDH2|GLYCTK|HYI|PGP	0.12059277496063461	0.40024777487025026	0.30129530388951592	-1.0083701670025154	0.79956002199890008	0.90760867362037312	1	1	0.4019816373548023	0.79652034796520343	0.904158232825366	1	1	0.3985288054433887	0.80261973802619735	0.91035696430356972	1	1	True	high_burden	False	False	False	2189	0.16055159687202777	1	4	MDH2|MTHFD2|MTHFD1L|MTHFD1	4	MDH2|MTHFD2|MTHFD1L|MTHFD1	False	0	0	NOT_SUPPORTED
44	KEGG_Legacy_v2026.1	hsa00640	Propanoate Metabolism	KEGG_PROPANOATE_METABOLISM	9554	23	ALDH3A2|ACAT1|HADHA|MLYCD|LDHB|EHHADH|PCCB|ACADM|ACAT2|MCEE|ECHS1|ACSS2|ALDH1B1|ALDH9A1|MMUT|ACSS1|SUCLG1|ALDH7A1|SUCLG2|PCCA|ABAT|HIBCH|ACACA	0.0088133459238275424	0.031099114536892708	0.28339539742754793	-2.128025984413783	0.98815059247037651	0.98980050997450131	1	1	0.031112601590053687	0.98850114988501148	0.98960103989601034	1	1	0.031085639171714894	0.98780121987801217	0.99010098990101003	1	1	True	high_burden	False	False	False	9470	-1.4344835016929347	1	23	ACAT2|ACADM|ACSS2|ACACA|EHHADH|MMUT|PCCB|MLYCD|ABAT|ALDH1B1|HADHA|ACSS1|ALDH9A1|ALDH7A1|MCEE|HIBCH|SUCLG1|PCCA|SUCLG2|ACAT1|ECHS1|ALDH3A2|LDHB	23	ACAT2|ACADM|ACSS2|ACACA|EHHADH|MMUT|PCCB|MLYCD|ABAT|ALDH1B1|HADHA|ACSS1|ALDH9A1|ALDH7A1|MCEE|HIBCH|SUCLG1|PCCA|SUCLG2|ACAT1|ECHS1|ALDH3A2|LDHB	False	0	0	NOT_SUPPORTED
45	KEGG_Legacy_v2026.1	hsa00650	Butanoate Metabolism	KEGG_BUTANOATE_METABOLISM	9554	22	ALDH3A2|ACAT1|AACS|OXCT1|HADHA|L2HGDH|ALDH5A1|HMGCS1|EHHADH|ACAT2|ACADS|ECHS1|GAD1|PDHA1|ALDH1B1|HADH|ALDH9A1|BDH1|BDH2|ALDH7A1|PDHB|ABAT	0.25315106044364843	0.86898085432686401	0.29131949131347212	-0.28819090090167265	0.62016899155042249	0.82689198873389669	1	1	0.87402027449916464	0.61293870612938706	0.82578408825784078	1	1	0.86399921352000608	0.62743725627437252	0.83634471198549432	1	1	True	high_burden	False	False	False	1028	1.5109429191885502	1	3	L2HGDH|HMGCS1|ACAT2	3	L2HGDH|HMGCS1|ACAT2	False	0	0	NOT_SUPPORTED
46	KEGG_Legacy_v2026.1	hsa00670	One Carbon Pool By Folate	KEGG_ONE_CARBON_POOL_BY_FOLATE	9554	12	MTHFD2|MTHFD1|MTR|MTHFD1L|MTHFS|ATIC|AMT|GART|TYMS|SHMT1|MTHFR|SHMT2	0.31291414842624377	1.0869363048595788	0.28788637110310628	0.14317216122170714	0.46217689115544225	0.72785893415609604	1	1	1.0853569632711102	0.46615338466153383	0.73582922081623614	1	1	1.0885202494584918	0.45825417458254175	0.71997286252683146	1	1	True	high_burden	False	False	False	373	2.9366898718042305	1	1	MTHFR	1	MTHFR	False	0	0	NOT_SUPPORTED
47	KEGG_Legacy_v2026.1	hsa00740	Riboflavin Metabolism	KEGG_RIBOFLAVIN_METABOLISM	9554	12	PHPT1|MTMR1|MTMR2|ACP5|ACP2|RFK|MTMR6|ACP1|ENPP3|FLAD1|ACP6|ENPP1	0.54682842031993673	1.8458722740801035	0.29624391026321173	1.4167741625711345	0.082745862706864654	0.31443645209043897	0.99990000499974996	1	1.8463564349180599	0.081591840815918415	0.31734217882559568	0.99980001999800017	1	1.8453883670937303	0.083991600839916011	0.31186446572734033	1	1	True	high_burden	False	False	False	1209	1.271720159930589	1	4	MTMR1|MTMR6|MTMR2|ACP5	4	MTMR1|MTMR6|MTMR2|ACP5	False	0	0	NOT_SUPPORTED
48	KEGG_Legacy_v2026.1	hsa00760	Nicotinate And Nicotinamide Metabolism	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	9554	16	CD38|NADK|NT5C2|QPRT|NAMPT|NMRK1|BST1|NUDT12|NNT|NT5C|NT5E|ENPP3|NMNAT3|ENPP1|PNP|NT5M	0.11926085796447072	0.3585933882384742	0.33257963441634641	-1.2943490987708837	0.90475476226188689	0.94999250037498117	1	1	0.35826556960861988	0.90130986901309873	0.94637536246375364	1	1	0.35892180733616635	0.90820917908209176	0.95361963803619632	1	1	True	high_burden	False	False	False	6293	-0.5380400155851911	1	14	NAMPT|NT5C|PNP|NMNAT3|ENPP3|NT5C2|NNT|BST1|ENPP1|QPRT|NADK|NMRK1|NT5M|NUDT12	14	NAMPT|NT5C|PNP|NMNAT3|ENPP3|NT5C2|NNT|BST1|ENPP1|QPRT|NADK|NMRK1|NT5M|NUDT12	False	0	0	NOT_SUPPORTED
49	KEGG_Legacy_v2026.1	hsa00770	Pantothenate And Coa Biosynthesis	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	9554	12	BCAT1|COASY|BCAT2|VNN2|PANK3|PANK2|PPCS|PPCDC|ENPP3|PANK4|DPYD|ENPP1	0.057430308111507067	0.18632861874715914	0.30822054334786764	-1.3186617029328425	0.83805809709514523	0.92571057721623717	1	1	0.18505375273044924	0.835016498350165	0.92138237156676484	1	1	0.18762117214232446	0.84111588841115892	0.92832255236014849	1	1	True	high_burden	False	False	False	9006	-1.0368034362610381	1	12	PANK2|ENPP3|PANK4|COASY|PANK3|ENPP1|BCAT1|PPCDC|PPCS|VNN2|BCAT2|DPYD	12	PANK2|ENPP3|PANK4|COASY|PANK3|ENPP1|BCAT1|PPCDC|PPCS|VNN2|BCAT2|DPYD	False	0	0	NOT_SUPPORTED
50	KEGG_Legacy_v2026.1	hsa00860	Porphyrin And Chlorophyll Metabolism	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	9554	18	COX10|ALAS1|FECH|CPOX|BLVRB|HMOX1|EARS2|HMOX2|BLVRA|UROD|EPRS1|MMAB|PPOX|ALAD|FTH1|GUSB|UROS|HMBS	0.3609884462406644	1.2367363423078468	0.29188795856603655	0.49716753976165901	0.33298335083245839	0.59511918021120225	1	1	1.2318483438767263	0.33226677332266774	0.5991996545026349	1	1	1.2416632866246293	0.33376662333766621	0.59651907149710559	1	1	True	high_burden	False	False	False	1451	1.0035507093822638	1	5	ALAS1|MMAB|GUSB|EPRS1|HMOX1	5	ALAS1|MMAB|GUSB|EPRS1|HMOX1	False	0	0	NOT_SUPPORTED
